observation,state,year,dmargin,demwin,dwinnext,bin
2503,16,2006,-30.36,0,0,10
2504,16,1946,-25.29959977,0,0,13
2505,16,1948,-29.9274236,0,0,11
2506,16,1950,-21.97836637,0,0,15
2507,16,1952,-41.77264273,0,0,5
2508,16,1954,-29.71412241,0,1,11
2509,16,1956,1.047480106,1,1,26
2510,16,1958,6.285986304,1,1,29
2511,16,1960,10.91214418,1,0,31
2512,16,1964,-12.76012659,0,0,19
2513,16,1968,-28.94816101,0,0,11
2514,16,1970,-32.15397894,0,0,9
2515,16,1974,-10.3454262,0,0,20
2516,16,1976,-24.48885739,0,0,13
2517,16,1978,-15.65936506,0,0,18
2518,16,1984,-48.30666184,0,0,1
2519,16,1986,-42.14433432,0,0,4
2520,16,1988,-40.31606913,0,0,5
2521,16,1946,-20.2256918,0,0,15
2522,16,1948,-15.13090134,0,0,18
2523,16,1950,-19.09845769,0,0,16
2524,16,1952,-25.09233654,0,0,13
2525,16,1954,-6.644770503,0,0,22
2526,16,1956,-2.166971564,0,0,24
2527,16,1958,-0.261930189,0,0,25
2528,17,1946,33.10380578,1,1,42
2529,17,1994,-1.934984326,0,0,25
2530,17,1998,-10.36766768,0,0,20
2531,17,2000,-15.94,0,0,18
2532,17,2004,-34.74,0,0,8
2533,17,2006,-19.16,0,0,16
2534,17,1946,13.24913502,1,1,32
2535,17,1948,26.77760422,1,1,39
2536,17,1964,36.88577414,1,1,44
2537,17,1968,12.80874014,1,1,32
2538,17,1976,20.71251869,1,1,36
2539,17,1980,31.33482933,1,1,41
2540,17,1984,24.26974475,1,1,38
2541,17,1988,21.22216225,1,1,36
2542,17,1990,32.08148479,1,1,42
2543,17,1994,-19.59551573,0,0,16
2544,17,1998,-28.34080756,0,0,11
2545,17,2000,-36.66,0,0,7
2546,17,2004,-35.84,0,0,8
2547,17,2006,-10.82,0,0,20
2548,17,1946,-16.24443531,0,0,17
2549,17,1948,-6.634247303,0,0,22
2550,17,1950,-11.06698513,0,0,20
2551,17,1952,-8.350715041,0,0,21
2552,17,1954,-0.399100109,0,0,25
2553,17,1956,-13.57996762,0,1,19
2554,17,1958,4.324439168,1,1,28
2555,17,1960,0.504171848,1,0,26
2556,17,1962,-1.63064003,0,1,25
2557,17,1964,7.634437084,1,0,29
2558,17,1968,-11.89650297,0,1,20
2559,17,1970,0.204342604,1,1,26
2560,17,1974,43.10486317,1,1,47
2561,17,1976,15.97012877,1,1,33
2562,17,1978,34.39538777,1,1,43
2563,17,1980,29.0905863,1,1,40
2564,17,1984,36.02106273,1,1,44
2565,17,1986,46.88028991,1,1,49
2566,17,1988,39.39102888,1,1,45
2567,17,1990,21.12506926,1,1,36
2568,17,1994,0.278702378,1,0,26
2569,17,1996,-0.515576441,0,0,25
2570,17,1998,-4.003870487,0,0,23
2571,17,2000,-8.94,0,0,21
2572,17,2004,-22.9,0,1,14
2573,17,2006,2.48,1,1,27
2574,17,1946,6.107017398,1,1,29
2575,17,1948,18.89817417,1,1,35
2576,17,1964,23.3119756,1,0,37
2577,17,1968,-29.93290126,0,0,11
2578,17,1970,-33.18310082,0,0,9
2579,17,1974,-3.489920497,0,0,24
2580,17,1976,-11.73854768,0,0,20
2581,17,1978,-31.68114424,0,0,10
2582,17,1980,-33.96143019,0,0,9
2583,17,1984,-7.304564118,0,0,22
2584,17,1986,-11.17600501,0,0,20
2585,17,1988,-48.44125807,0,0,1
2586,17,1990,-38.66179287,0,0,6
2587,17,1994,-48.29156697,0,0,1
2588,17,1998,6.820467114,1,1,29
2589,17,2000,11,1,1,31
2590,17,2004,-10.7,0,0,20
2591,17,2006,-8.74,0,0,21
2592,17,1944,16.1889,1,1,34
2593,17,1946,2.329540253,1,1,27
2594,17,1948,32.4395895,1,1,42
2595,17,1950,26.59077942,1,1,39
2596,17,1954,22.01037407,1,1,37
2597,17,1958,43.84758174,1,1,47
2598,17,1960,10.83885431,1,0,31
2599,17,1964,-6.276237965,0,0,22
2600,17,1968,-47.02789485,0,0,2
2601,17,1974,-38.8253212,0,0,6
2602,17,1976,-33.94723833,0,0,9
2603,17,1980,-34.95424986,0,0,8
2604,17,2000,-47.1,0,0,2
2605,17,2006,-47.52,0,0,2
2606,17,1946,9.94092226,1,1,30
2607,17,1948,21.42728567,1,1,36
2608,17,1954,21.81719542,1,1,36
2609,17,1960,9.321689606,1,1,30
2610,17,1964,41.1926657,1,1,46
2611,17,1968,14.12546337,1,1,33
2612,17,1970,29.79954183,1,1,40
2613,17,1974,48.01294804,1,1,50
2614,17,1978,-4.526939988,0,0,23
2615,17,1980,-18.37632954,0,0,16
2616,17,1984,-43.4017688,0,0,4
2617,17,1986,-48.51351678,0,0,1
2618,17,1988,-47.9570955,0,0,2
2619,17,1994,17.67421961,1,1,34
2620,17,1998,-7.152479887,0,0,22
2621,17,2000,-20.58,0,0,15
2622,17,2004,18.86,1,1,35
2623,17,1946,-18.69893074,0,1,16
2624,17,1948,20.94535828,1,1,36
2625,17,1950,12.22945154,1,1,32
2626,17,1954,20.74100077,1,1,36
2627,17,1958,31.59133196,1,1,41
2628,17,1960,12.24895418,1,1,32
2629,17,1964,39.3565774,1,1,45
2630,17,1968,23.9284873,1,1,37
2631,17,1976,46.45530283,1,1,49
2632,17,1984,47.30111659,1,1,49
2633,17,1988,17.43130386,1,1,34
2634,17,1946,5.164083838,1,1,28
2635,17,1948,20.38733661,1,1,36
2636,17,1950,21.00907564,1,0,36
2637,17,1954,-27.14530826,0,0,12
2638,17,1958,-36.08417213,0,0,7
2639,18,1952,32.79186487,1,1,42
2640,18,1976,3.809034824,1,0,27
2641,18,1956,29.03136015,1,1,40
2642,18,1962,34.46805477,1,1,43
2643,18,1964,10.09936333,1,1,31
2644,18,1966,37.25695908,1,1,44
2645,18,1980,26.38071,1,1,39
2646,18,1948,32.85528421,1,1,42
2647,18,1964,24.57492352,1,1,38
2648,18,1966,19.3505764,1,1,35
2649,18,1974,-17.01513827,0,0,17
2650,18,1976,-46.62474692,0,0,2
2651,18,2004,0.4962801,1,1,26
2652,18,2006,15.44,1,1,33
2653,18,1956,36.12974882,1,1,44
2654,18,1960,48.31446707,1,1,50
2655,18,1978,0.2032,1,1,26
2656,18,2000,-47.56,0,0,2
2657,18,1976,5.099514127,1,1,28
2658,18,1986,45.5080092,1,1,48
2659,18,2000,-48.52,0,1,1
2660,18,2004,-41.44,0,0,5
2661,18,2006,-40.36,0,0,5
2662,18,1964,25.85292161,1,1,38
2663,18,1974,-8.27688,0,0,21
2664,18,1976,-30.43819368,0,0,10
2665,18,1986,-6.010204554,0,0,22
2666,18,1998,-1.486575603,0,0,25
2667,18,2000,-38.37924,0,0,6
2668,18,2004,-9.92,0,0,21
2669,18,2006,-41.4,0,0,5
2670,18,1962,27.99402177,1,1,39
2671,18,1964,9.043204784,1,1,30
2672,18,1980,43.49815,1,1,47
2673,18,1986,-2.717685699,0,0,24
2674,18,1988,-13.51382732,0,0,19
2675,21,1946,-19.2,0,0,16
2676,21,1948,-25,0,0,13
2677,21,1950,-8,0,0,22
2678,21,1952,-23.2,0,0,14
2679,21,1954,-4.143561,0,0,23
2680,21,1956,-0.024994182,0,1,25
2681,21,1958,4.166784,1,0,28
2682,21,1960,-7.6,0,0,22
2683,21,1964,-0.106509683,0,1,25
2684,21,1966,5.154168606,1,1,28
2685,21,1968,13.24619353,1,1,32
2686,21,1970,18.32368076,1,1,35
2687,21,1972,18.72511208,1,0,35
2688,21,1974,-0.361695441,0,0,25
2689,21,1976,-14.75310326,0,0,18
2690,21,1978,-25.67269802,0,0,13
2691,21,1980,-36.97030246,0,0,7
2692,21,1982,-2.406078577,0,0,24
2693,21,1986,9.418150783,1,1,30
2694,21,1988,26.43505335,1,1,39
2695,21,1990,20.393309,1,1,36
2696,21,1992,30.0224632,1,0,41
2697,21,1996,10.63072681,1,1,31
2698,21,1998,24.77804422,1,1,38
2699,21,2000,24.16,1,1,38
2700,21,2004,19.48,1,1,35
2701,21,2006,32.02,1,1,42
2702,21,1946,-21.4,0,0,15
2703,21,1948,-34.4,0,0,8
2704,21,1950,-15.4,0,0,18
2705,21,1952,-33.6,0,0,9
2706,21,1954,-8,0,1,22
2707,21,1956,6.8,1,1,29
2708,21,1958,22.6,1,0,37
2709,21,1960,-6.8,0,0,22
2710,21,1964,24.00829494,1,1,38
2711,21,1966,13.52422237,1,1,32
2712,21,1968,11.41173542,1,1,31
2713,21,1970,28.41863632,1,0,40
2714,21,1972,-8.773636818,0,0,21
2715,21,1974,-42.7385807,0,0,4
2716,21,1978,-9.967809916,0,0,21
2717,21,1982,-33.30166042,0,0,9
2718,21,1988,-32.41927922,0,0,9
2719,21,1990,-2.057003975,0,0,24
2720,21,1992,-7.129094005,0,1,22
2721,21,1996,47.12471366,1,1,49
2722,21,2000,46.86,1,1,49
2723,21,2004,19.04,1,1,35
2724,21,2006,41.04,1,1,46
2725,21,1946,-45.8,0,0,3
2726,21,1948,-41.8,0,0,5
2727,21,1950,-25.8,0,0,13
2728,21,1954,-21,0,0,15
2729,21,1956,-21.2,0,0,15
2730,21,1958,-12,0,0,20
2731,20,1942,11.79437,1,1,31
2732,20,1944,1.610276,1,0,26
2733,20,1946,-1.86880827,0,0,25
2734,20,1948,-4.717579484,0,0,23
2735,20,1950,-14.07163143,0,0,18
2736,20,1952,-21.98742926,0,0,15
2737,20,1954,-11.09849215,0,0,20
2738,20,1956,-11.43535376,0,1,20
2739,20,1958,1.122963428,1,1,26
2740,20,1960,7.254183292,1,0,29
2741,20,1962,-6.34958446,0,0,22
2742,20,1964,-6.185606122,0,0,22
2743,20,1968,-47.1807152,0,0,2
2744,20,1974,-5.974757671,0,0,23
2745,20,1976,-8.134064078,0,0,21
2746,20,1978,-27.00740099,0,1,12
2747,20,1980,3.494170308,1,1,27
2748,20,1984,16.79855883,1,1,34
2749,20,1986,33.62906277,1,1,42
2750,20,1988,0.807484984,1,0,26
2751,20,1990,-13.68081868,0,0,19
2752,20,1994,-35.40436924,0,0,8
2753,20,1996,-23.11775684,0,0,14
2754,20,1998,-38.38579953,0,0,6
2755,20,2000,-28.98,0,0,11
2756,20,2006,-37.72,0,1,7
2757,20,1948,12.76536584,1,0,32
2758,20,1950,-1.513773203,0,0,25
2759,20,1954,-12.22779751,0,0,19
2760,20,1956,-16.28572941,0,1,17
2761,20,1958,21.9019413,1,1,36
2762,20,1960,17.24041998,1,1,34
2763,20,1962,3.835630417,1,1,27
2764,20,1964,31.79802895,1,1,41
2765,20,1968,18.11753511,1,1,35
2766,20,1970,36.92828417,1,1,44
2767,20,1978,32.80758858,1,1,42
2768,20,1980,14.7200197,1,1,33
2769,20,1984,-2.738970518,0,0,24
2770,20,1986,-17.30566025,0,0,17
2771,20,1988,-42.90134609,0,0,4
2772,20,1990,-48.72505367,0,0,1
2773,20,1994,-25.51276684,0,0,13
2774,20,1996,-23.65017831,0,0,14
2775,20,1998,-25.51532686,0,0,13
2776,20,2000,-37.28,0,1,7
2777,20,2004,36.98,1,1,44
2778,20,2006,38.58,1,1,45
2779,20,1948,40.68540335,1,1,46
2780,20,1950,31.40982687,1,1,41
2781,20,1956,39.49875534,1,1,45
2782,20,1976,49.18898046,1,1,50
2783,20,1984,37.74230778,1,1,44
2784,20,1988,45.79863846,1,1,48
2785,20,1990,39.45060968,1,1,45
2786,20,1994,41.94208384,1,1,46
2787,20,1996,34.62439477,1,1,43
2788,20,2004,30.48,1,1,41
2789,20,2006,30.94,1,1,41
2790,20,1948,26.31801963,1,1,39
2791,20,1950,15.49852788,1,1,33
2792,20,1954,14.45032358,1,1,33
2793,20,1956,7.666298747,1,1,29
2794,20,1958,43.22560132,1,1,47
2795,20,1960,30.93732595,1,1,41
2796,20,1962,44.64145899,1,1,48
2797,20,1968,31.18835688,1,1,41
2798,20,1970,40.09461105,1,0,46
2799,20,1974,-16.29095376,0,0,17
2800,20,1976,-15.33394158,0,0,18
2801,20,1978,-24.08877313,0,0,13
2802,20,1980,-43.72178614,0,0,4
2803,20,1984,-32.48640895,0,1,9
2804,20,1986,0.329959393,1,1,26
2805,20,1988,36.60733402,1,1,44
2806,20,1990,17.707479,1,1,34
2807,20,1948,19.38256919,1,1,35
2808,20,1950,14.99315202,1,0,33
2809,20,1954,7.442393899,1,1,29
2810,20,1956,13.6221081,1,1,32
2811,20,1960,24.37617779,1,1,38
2812,20,1962,18.95181239,1,1,35
2813,20,1964,21.938622,1,1,36
2814,20,1968,-5.447399616,0,0,23
2815,20,1970,-22.82345295,0,0,14
2816,20,1974,5.122303963,1,1,28
2817,20,1976,15.40406048,1,1,33
2818,20,1984,44.3508774,1,1,48
2819,20,1994,17.62164533,1,1,34
2820,20,1996,13.83520663,1,1,32
2821,20,1998,30.73496819,1,1,41
2822,20,2000,30.24,1,1,41
2823,20,2004,40.3,1,1,46
2824,20,1946,-16.13623202,0,0,17
2825,20,1948,-10.68047285,0,0,20
2826,20,1950,-23.77917767,0,0,14
2827,20,1952,-15.61413705,0,0,18
2828,20,1954,-2.878496051,0,0,24
2829,20,1956,-8.490589261,0,1,21
2830,20,1958,2.800807357,1,0,27
2831,20,1960,-4.064452648,0,0,23
2832,20,1962,-21.85305655,0,0,15
2833,20,1964,-8.954322338,0,0,21
2834,20,1968,-5.998775363,0,1,23
2835,20,1970,3.219857812,1,1,27
2836,20,1974,47.41845131,1,1,49
2837,20,1976,41.67393148,1,1,46
2838,20,1980,39.80020285,1,1,45
2839,20,1984,30.26097715,1,1,41
2840,20,1986,44.45029199,1,1,48
2841,20,1990,30.69253266,1,0,41
2842,20,1994,-31.89668357,0,0,10
2843,20,1996,-13.66469562,0,0,19
2844,20,1998,-26.83173716,0,0,12
2845,20,2000,-21.42,0,0,15
2846,20,2004,-39.16,0,0,6
2847,20,2006,-21.08,0,0,15
2848,20,1954,9.079423547,1,1,30
2849,20,1956,18.05024147,1,1,35
2850,20,1958,47.09620178,1,1,49
2851,20,1960,29.0646553,1,1,40
2852,20,1962,40.02391994,1,1,46
2853,20,1970,17.31225252,1,1,34
2854,20,2004,49.76,1,1,50
2855,20,1968,-21.78651989,0,0,15
2856,20,1970,-26.76801682,0,0,12
2857,20,1974,-31.84328973,0,0,10
2858,20,1976,-4.599583149,0,1,23
2859,20,1978,2.532911301,1,1,27
2860,20,1980,18.65978539,1,1,35
2861,20,1984,43.69424284,1,0,47
2862,20,1986,-5.742511153,0,0,23
2863,20,1988,-25.49682558,0,0,13
2864,20,1994,-40.56117237,0,0,5
2865,20,1996,-22.63523638,0,0,14
2866,20,1998,-20.68871558,0,0,15
2867,20,2000,-6.62,0,1,22
2868,20,2004,49.86,1,1,50
2869,19,1944,-0.887970026,0,0,25
2870,19,1946,-18.29807162,0,0,16
2871,19,1948,-14.35704231,0,0,18
2872,19,1950,-37.81343997,0,0,7
2873,19,1952,-34.48040783,0,0,8
2874,19,1954,-11.16617024,0,0,20
2875,19,1956,-27.60750055,0,0,12
2876,19,1958,-11.06061041,0,0,20
2877,19,1960,-37.29864657,0,0,7
2878,19,1974,-42.27930605,0,0,4
2879,19,1976,-27.55417526,0,0,12
2880,19,1980,-49.77115393,0,0,1
2881,19,1984,-45.85907757,0,0,3
2882,19,1996,5.481302738,1,1,28
2883,19,1998,43.43742132,1,1,47
2884,19,2000,39.42,1,1,45
2885,19,1946,-2.835309505,0,1,24
2886,19,1948,9.734168649,1,1,30
2887,19,1950,9.289237857,1,1,30
2888,19,1952,3.852891922,1,1,27
2889,19,1954,19.27210987,1,1,35
2890,19,1956,22.44311571,1,1,37
2891,19,1976,49.98465478,1,1,50
2892,19,1978,45.67123652,1,1,48
2893,19,1980,45.67110538,1,1,48
2894,19,1984,37.39464283,1,1,44
2895,19,1986,31.87932074,1,1,41
2896,19,1994,22.21444547,1,1,37
2897,19,1996,49.78761673,1,1,50
2898,19,1946,24.31327999,1,1,38
2899,19,1948,47.89192677,1,1,49
2900,19,1950,43.05191338,1,1,47
2901,19,1952,34.91236866,1,1,43
2902,19,1956,41.88487232,1,1,46
2903,19,1966,42.07167327,1,1,47
2904,19,1970,1.982977986,1,1,26
2905,19,1974,11.09451056,1,1,31
2906,19,1980,44.61646974,1,1,48
2907,19,1984,34.82604027,1,1,43
2908,19,1994,-10.44063866,0,1,20
2909,19,1996,7.615110278,1,1,29
2910,19,1998,15.4394418,1,1,33
2911,19,2004,41.08,1,1,46
2912,19,1944,-11.03791,0,1,20
2913,19,1946,0.979119539,1,1,26
2914,19,1948,18.3480382,1,1,35
2915,19,1950,14.36676085,1,1,33
2916,19,1952,9.306299686,1,1,30
2917,19,1954,14.26350772,1,1,33
2918,19,1956,18.86308193,1,1,35
2919,19,1958,27.57614553,1,1,39
2920,19,1960,29.0528059,1,1,40
2921,19,1964,43.50642264,1,1,47
2922,19,1970,8.660498261,1,1,30
2923,19,1974,16.11982286,1,1,34
2924,19,1976,4.149070382,1,1,28
2925,19,1980,3.796073794,1,1,27
2926,19,1984,48.39930534,1,1,50
2927,19,1988,40.62637091,1,1,46
2928,19,1990,31.06925786,1,1,41
2929,19,1996,43.32300425,1,1,47
2930,19,1946,-43.5575664,0,0,4
2931,19,1956,-46.56375349,0,0,2
2932,19,1958,-32.03653991,0,0,9
2933,19,1960,-9.027734399,0,0,21
2934,19,1964,-30.01963198,0,0,10
2935,19,1966,-49.62010384,0,0,1
2936,19,1970,-26.59620941,0,0,12
2937,19,1974,21.27910852,1,1,36
2938,19,1976,34.62308645,1,1,43
2939,19,1978,24.01665449,1,1,38
2940,19,1980,31.93893135,1,1,41
2941,19,1984,6.71172142,1,1,29
2942,19,1990,4.362151027,1,1,28
2943,19,1994,39.70584869,1,1,45
2944,19,1998,41.46317244,1,1,46
2945,19,2004,34.12,1,1,43
2946,19,1946,-40.41680098,0,0,5
2947,19,1950,-47.42758572,0,0,2
2948,19,1954,-42.35975742,0,0,4
2949,19,1960,-31.85740709,0,0,10
2950,19,1964,-29.2129159,0,0,11
2951,19,1966,-31.41102493,0,0,10
2952,19,1970,23.38755131,1,1,37
2953,19,1976,13.48340511,1,1,32
2954,19,1978,7.523393631,1,1,29
2955,19,1980,3.741690516,1,1,27
2956,19,1984,43.94049048,1,1,47
2957,19,1988,39.42133486,1,1,45
2958,19,1990,30.11710346,1,0,41
2959,19,1994,-3.120806813,0,1,24
2960,19,1996,0.130537152,1,1,26
2961,19,1998,12.18007803,1,1,32
2962,19,2000,42.18,1,1,47
2963,19,2004,39.94,1,1,45
2964,19,2006,39.44,1,1,45
2965,19,1946,22.95289636,1,1,37
2966,19,1956,28.94208729,1,1,40
2967,19,1966,48.98830354,1,1,50
2968,19,1970,44.44208145,1,1,48
2969,19,1984,42.82932281,1,1,47
2970,19,1994,28.8965255,1,1,40
2971,19,1996,39.70882893,1,1,45
2972,19,1998,41.30772054,1,1,46
2973,19,1946,-27.0352602,0,0,12
2974,19,1948,-2.070507407,0,0,24
2975,19,1950,-7.774707675,0,0,22
2976,19,1952,-2.254381776,0,1,24
2977,19,1954,6.387412548,1,1,29
2978,19,1956,9.56954658,1,1,30
2979,19,1958,32.71046877,1,1,42
2980,19,1960,31.50566816,1,1,41
2981,19,1986,44.43585873,1,1,48
2982,19,1990,49.63794947,1,1,50
2983,19,1946,-23.05246294,0,0,14
2984,19,1948,-13.33675683,0,0,19
2985,19,1950,-16.76474512,0,0,17
2986,19,1952,-18.58015656,0,0,16
2987,19,1954,-13.16410005,0,0,19
2988,19,1956,-22.18126059,0,0,14
2989,19,1958,-9.377086163,0,0,21
2990,19,1960,-11.41346693,0,1,20
2991,19,1970,38.68075013,1,0,45
2992,19,1976,46.43163085,1,1,49
2993,19,1990,40.56231976,1,1,46
2994,19,1994,39.54955041,1,1,45
2995,19,1996,44.49194968,1,1,48
2996,19,1946,-27.93256938,0,0,12
2997,19,1948,-39.07110989,0,0,6
2998,19,1950,-16.26574993,0,0,17
2999,19,1952,-9.232968092,0,0,21
3000,19,1954,-1.323458552,0,0,25
3001,19,1956,-5.927622318,0,0,23
3002,19,1958,-4.360079765,0,0,23
3003,19,1960,-16.44101143,0,0,17
3004,19,1964,-25.96002519,0,0,13
3005,19,1966,-2.198305726,0,0,24
3006,19,1970,-14.07934129,0,0,18
3007,19,1974,-28.30554247,0,0,11
3008,19,1978,-22.28957415,0,0,14
3009,19,1980,-21.23280466,0,1,15
3010,19,1984,11.41596735,1,1,31
3011,19,1986,38.62925172,1,1,45
3012,19,1988,33.34520757,1,1,42
3013,19,1990,6.816470623,1,1,29
3014,19,1994,37.52030134,1,1,44
3015,19,1996,12.61103749,1,1,32
3016,19,1998,40.12651443,1,1,46
3017,19,2000,48.6,1,1,50
3018,19,2004,31.8,1,1,41
3019,19,2006,37.32,1,1,44
3020,19,1946,44.81775761,1,1,48
3021,19,1952,39.00712729,1,1,45
3022,19,1966,49.56388474,1,1,50
3023,19,1976,37.97800541,1,1,44
3024,19,1964,-19.25204694,0,0,16
3025,19,1966,-10.00810862,0,0,20
3026,19,1970,-0.763485144,0,1,25
3027,19,1974,49.5737344,1,1,50
3028,19,1946,-35.01956165,0,0,8
3029,19,1948,-13.12443912,0,0,19
3030,19,1950,-24.87337291,0,0,13
3031,19,1952,-21.12554312,0,0,15
3032,19,1954,-15.99076688,0,0,18
3033,19,1956,-11.24657691,0,1,20
3034,19,1958,7.011950016,1,1,29
3035,19,1946,-27.15497911,0,0,12
3036,19,1948,-22.74560034,0,0,14
3037,19,1950,-29.05150652,0,0,11
3038,19,1952,-26.65199935,0,0,12
3039,19,1954,-24.0170002,0,0,13
3040,19,1956,-24.76834059,0,0,13
3041,19,1958,-22.08298743,0,0,14
3042,22,1946,32.47783184,1,1,42
3043,22,1994,14.88252282,1,1,33
3044,22,1996,43.44078302,1,1,47
3045,22,1998,19.16130185,1,1,35
3046,22,2000,18.24,1,1,35
3047,22,2004,33.36,1,1,42
3048,22,2006,42.54,1,1,47
3049,22,1946,-43.18298399,0,0,4
3050,22,1948,-12.74872422,0,0,19
3051,22,1950,-21.39541805,0,0,15
3052,22,1952,-27.08700895,0,0,12
3053,22,1954,-19.71584857,0,0,16
3054,22,1956,-26.48692727,0,0,12
3055,22,1958,-18.00540686,0,0,16
3056,22,1960,-19.40782368,0,0,16
3057,22,1962,-16.76383018,0,1,17
3058,22,1966,-2.089381218,0,0,24
3059,22,1968,-9.453329444,0,0,21
3060,22,1970,-25.05377829,0,0,13
3061,22,1974,-6.868845224,0,0,22
3062,22,1976,-0.179404003,0,0,25
3063,22,1978,-35.94110608,0,0,8
3064,22,1980,-15.86401761,0,0,18
3065,22,1984,-38.17829788,0,0,6
3066,22,1986,-18.0773288,0,0,16
3067,22,1988,-9.914240241,0,0,21
3068,22,1990,-30.90565205,0,0,10
3069,22,1996,-32.33036399,0,0,9
3070,22,1998,-38.98521662,0,0,6
3071,22,2000,-31.92,0,0,10
3072,22,2004,-41.12,0,0,5
3073,22,2006,-35.58,0,0,8
3074,22,1946,-39.07151818,0,0,6
3075,22,1948,-20.67073584,0,0,15
3076,22,1950,-23.72145355,0,0,14
3077,22,1952,-24.37792122,0,0,13
3078,22,1954,-19.24854517,0,0,16
3079,22,1956,-28.00639868,0,0,11
3080,22,1958,-21.24460936,0,0,15
3081,22,1960,-21.30776942,0,0,15
3082,22,1962,-18.96325052,0,1,16
3083,22,1966,-4.494452477,0,0,23
3084,22,1968,-30.31357527,0,0,10
3085,22,1970,-12.53138781,0,0,19
3086,22,1974,-3.605827689,0,0,24
3087,22,1976,-2.023881674,0,1,24
3088,22,1978,2.666601539,1,1,27
3089,22,1980,4.824635386,1,1,28
3090,22,1984,5.859783292,1,1,28
3091,22,1986,20.73805034,1,1,36
3092,22,1988,14.68422413,1,1,33
3093,22,1990,15.71044028,1,0,33
3094,22,1996,-39.1412586,0,0,6
3095,22,1998,-48.37678671,0,0,1
3096,22,2000,-32.58,0,0,9
3097,22,2004,-35.8,0,0,8
3098,22,2006,-29.18,0,0,11
3099,22,1946,-45.93831897,0,0,3
3100,22,1948,-31.47105575,0,0,10
3101,22,1950,-37.80584931,0,0,7
3102,22,1952,-33.60902071,0,0,9
3103,22,1954,-24.63635504,0,0,13
3104,22,1956,-23.92385006,0,0,14
3105,22,1958,-20.03684044,0,0,15
3106,22,1960,-24.82228279,0,0,13
3107,22,1962,-27.57204771,0,0,12
3108,22,1966,-35.55002511,0,0,8
3109,22,1968,-31.25602007,0,0,10
3110,22,1970,-23.79955053,0,0,14
3111,22,1974,-7.59678185,0,0,22
3112,22,1976,-21.26773894,0,0,15
3113,22,1978,-42.36440063,0,0,4
3114,22,1984,-33.88776779,0,0,9
3115,22,1986,-25.26935637,0,0,13
3116,22,1988,-41.69407189,0,0,5
3117,22,1990,-15.53781927,0,0,18
3118,22,1994,-47.66947031,0,0,2
3119,22,1996,-32.78869987,0,0,9
3120,22,2000,-40.02,0,0,5
3121,22,2004,-29.86,0,0,11
3122,22,2006,-22.96,0,0,14
3123,22,1946,-43.20603609,0,0,4
3124,22,1948,-22.19911218,0,0,14
3125,22,1950,-33.81409645,0,0,9
3126,22,1952,-32.9839468,0,0,9
3127,22,1954,-26.51774883,0,0,12
3128,22,1956,-34.28211212,0,0,8
3129,22,1958,-27.39991844,0,0,12
3130,22,1960,-33.7564975,0,0,9
3131,22,1962,-34.07206535,0,0,8
3132,22,1966,-37.08720207,0,0,7
3133,22,1968,-25.5977571,0,0,13
3134,22,1970,-22.86646664,0,0,14
3135,22,1974,9.199902415,1,0,30
3136,22,1976,-7.114556432,0,0,22
3137,22,1978,-0.708388235,0,0,25
3138,22,1980,-7.349213958,0,0,22
3139,22,1984,-24.21925664,0,0,13
3140,22,1986,-42.47547388,0,0,4
3141,22,1988,-45.1980263,0,0,3
3142,22,1994,33.71284604,1,1,42
3143,22,1996,41.79651141,1,1,46
3144,22,1998,44.118312,1,1,48
3145,22,2004,36.46,1,1,44
3146,22,2006,48.58,1,1,50
3147,22,1946,-15.34541249,0,0,18
3148,22,1948,-0.531330903,0,0,25
3149,22,1950,-6.532078981,0,0,22
3150,22,1952,-5.628073215,0,1,23
3151,22,1954,2.539560199,1,0,27
3152,22,1956,-1.727479696,0,0,25
3153,22,1958,-4.457759857,0,0,23
3154,22,1960,-13.29245269,0,0,19
3155,22,1962,-9.034964442,0,0,21
3156,22,1966,-34.52624083,0,0,8
3157,22,1968,-28.26704085,0,0,11
3158,22,1970,-20.50876617,0,0,15
3159,22,1974,0.431406498,1,1,26
3160,22,1976,6.247332692,1,1,29
3161,22,1978,13.46524954,1,0,32
3162,22,1980,-1.239195466,0,1,25
3163,22,1984,5.695560575,1,1,28
3164,22,1986,13.34543526,1,1,32
3165,22,1988,19.30505335,1,1,35
3166,22,1994,-47.95465767,0,0,2
3167,22,1996,-37.04045415,0,0,7
3168,22,1998,-42.04513133,0,0,4
3169,22,2000,-39.86,0,0,6
3170,22,2004,-33.66,0,0,9
3171,22,2006,-23,0,0,14
3172,22,1946,-49.21956062,0,0,1
3173,22,1948,-18.71783733,0,0,16
3174,22,1950,-26.33271813,0,0,12
3175,22,1952,-20.85337937,0,0,15
3176,22,1954,-5.78559339,0,0,23
3177,22,1956,-7.371652126,0,1,22
3178,22,1958,1.606658101,1,1,26
3179,22,1960,6.736299396,1,1,29
3180,22,1962,12.54378557,1,1,32
3181,22,1966,-8.176386356,0,0,21
3182,22,1968,-21.31575644,0,0,15
3183,22,1970,-40.00226855,0,0,5
3184,22,1974,31.49629533,1,1,41
3185,22,1976,41.6478008,1,1,46
3186,22,1990,36.76040471,1,0,44
3187,22,1994,-32.84576833,0,0,9
3188,22,1996,-12.12833822,0,0,19
3189,22,1998,-17.38237739,0,0,17
3190,22,2000,-26.26,0,0,12
3191,22,2004,-23.3,0,0,14
3192,22,2006,-4.12,0,1,23
